,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,2.251152055395837e-09,2.2773001076790506e-09,2.356192390718681e-09,2.4891776722597748e-09,2.678518521264422e-09,2.9274132138643566e-09,3.240026343259954e-09,3.621528070065614e-09,4.0781419242704295e-09,4.617201039346401e-09,5.247212662012858e-09,5.977930736736582e-09,6.8204363112704965e-09,7.787225447561184e-09,8.892304250448882e-09,1.0151290544134616e-08,1.1581521632939788e-08,1.3202167478147372e-08,1.5034348506599708e-08,1.7101257139362382e-08,1.9428281990516256e-08,2.2043133537645386e-08,2.4975969907772146e-08,2.825952125658695e-08,3.192921104639479e-08,3.6023272351165995e-08,4.058285713770601e-08,4.565213629288756e-08,5.1278387991125896e-08,5.751207182719609e-08,6.44068859808151e-08,7.201980453519375e-08,8.041109194636015e-08,8.964429155807798e-08,9.978618498345129e-08,1.1090671913378184e-07,1.2307889767296147e-07,1.3637863371664795e-07,1.508845606845949e-07,1.6667779835645107e-07,1.8384167138045764e-07,2.0246137774461546e-07,2.2262360504434627e-07,2.444160927719696e-07,2.6792713931313325e-07,2.93245052864325e-07,3.204575460832909e-07,3.496510749488416e-07,3.8091012303503906e-07,4.143164331925397e-07,4.49948189470793e-07,4.878791530011516e-07,5.281777564833811e-07,5.709061628656334e-07,6.161192947681461e-07,6.638638421597448e-07,7.14177256738325e-07,7.670867423753033e-07,8.226082518420342e-07,8.807455008251243e-07,9.414890109387062e-07,1.0048151940362796e-06,1.0706854905940569e-06,1.1390455752639734e-06,1.209824642860734e-06,1.2829347880380775e-06,1.3582704917113448e-06,1.435708226885321e-06,1.5151061959397731e-06,1.5963042106048718e-06,1.6791237248230242e-06,1.763368029444555e-06,1.848822616248198e-06,1.9352557171237465e-06,2.02241902241787e-06,2.1100485804438852e-06,2.1978658780149644e-06,2.2855790996047454e-06,2.372884560400089e-06,2.4594683061214674e-06,2.5450078700836514e-06,2.6291741755915083e-06,2.711633569452955e-06,2.7920499701840487e-06,2.8700871124206053e-06,2.945410867176185e-06,3.0176916159358847e-06,3.0866066551841953e-06,3.1518426068652147e-06,3.2130978094921433e-06,3.2700846641829016e-06,3.322531909816824e-06,3.3701868017945273e-06,3.4128171695434852e-06,3.450213328943271e-06,3.4821898272371908e-06,3.508586999735174e-06,3.5292723196732534e-06,3.5441415249486654e-06,3.5531195080614933e-06,3.5561609584238684e-06,3.553250749201388e-06,3.5444040639808056e-06,3.5296662617625484e-06,3.5091124820042912e-06,3.4828469946401904e-06,3.4510023031176182e-06,3.413738011479226e-06,3.371239469325478e-06,3.3237162110776035e-06,3.2714002082839933e-06,3.2145439557402807e-06,3.153418413896635e-06,3.08831083138311e-06,3.0195224724802192e-06,2.9473662749887286e-06,2.8721644642084256e-06,2.794246148625543e-06,2.7139449224440474e-06,2.6315964992947277e-06,2.5475364003409135e-06,2.462097718598528e-06,2.3756089796329494e-06,2.288392116921018e-06,2.200760578111278e-06,2.113017576218425e-06,2.025454497489316e-06,1.9383494753177807e-06,1.8519661372033935e-06,1.7665525293831513e-06,1.6823402214503806e-06,1.599543591045193e-06,1.5183592865851643e-06,1.4389658640298255e-06,1.3615235918602985e-06,1.2861744168241548e-06,1.213042081559383e-06,1.1422323839800318e-06,1.0738335672854197e-06,1.0079168286465857e-06,9.445369340260661e-07,8.837329261948161e-07,8.255289128148849e-07,7.699349214472482e-07,7.169478085077696e-07,6.665522095154318e-07,6.187215184391723e-07,5.734188845352865e-07,5.305982157581607e-07,4.902051786046311e-07,4.5217818509812903e-07,4.1644935851507666e-07,3.829454703854784e-07,3.5158884224608416e-07,3.2229820657276106e-07,2.9498952225502964e-07,2.6957674088776956e-07,2.459725210320675e-07,2.240888884298373e-07,2.03837840937537e-07,1.8513189766694526e-07,1.678845924809683e-07,1.520109125866873e-07,1.3742768349454023e-07,1.2405390207111066e-07,1.118110198040527e-07,1.0062317872277716e-07,9.041740268009751e-08,8.112374690124573e-08,7.267540885126726e-08,6.500880356402157e-08,5.8063606620410457e-08,5.1782767964826785e-08,4.6112499712079866e-08,4.1002241027152197e-08,3.640460306196139e-08,3.2275296811591e-08,2.8573046611771924e-08,2.525949184404622e-08,2.22990792490473e-08,1.9658948075379567e-08,1.7308810115030607e-08,1.5220826499097033e-08,1.3369482952486819e-08,1.1731465035449891e-08,1.0285534735205934e-08,9.012409614160879e-09,7.894645573482454e-09,6.916524153082937e-09,6.063945161988769e-09,5.3243253170521006e-09,4.686503463126611e-09,4.140652854118382e-09,3.67820089146657e-09,3.2917566441691207e-09,2.9750464118555583e-09,2.7228575389008735e-09,2.530990642338128e-09,2.3962203784346867e-09,2.316264841241555e-09,2.289763660136743e-09
1,2.2771529427388157e-09,2.303608838789012e-09,2.383430087365128e-09,2.5179818155878164e-09,2.709554046903298e-09,2.9613838901803553e-09,3.277686545697354e-09,3.6636950641388143e-09,4.125708769186834e-09,4.671150223382822e-09,5.308630579553478e-09,6.048023115208869e-09,6.9005446939747086e-09,7.878844835454312e-09,8.997102002178983e-09,1.027112662888028e-08,1.1718470324737321e-08,1.3358540573224129e-08,1.521272013661031e-08,1.7304490243178214e-08,1.965955649518147e-08,2.2305976285122725e-08,2.5274286348005594e-08,2.8597628909063466e-08,3.231187471166836e-08,3.645574103060926e-08,4.1070902593998854e-08,4.620209315538982e-08,5.18971952793018e-08,5.820731573169113e-08,6.518684370570877e-08,7.289348896649592e-08,8.1388296871171e-08,9.073563711624477e-08,1.0100316298934605e-07,1.1226173786038293e-07,1.245853256442103e-07,1.3805084200760988e-07,1.5273796318289135e-07,1.6872888939344188e-07,1.8610806009749738e-07,2.0496181851921678e-07,2.2537802326415254e-07,2.4744560521201595e-07,2.71254068344951e-07,2.96892933705051e-07,3.244511262801178e-07,3.540163052899351e-07,3.8567413908348835e-07,4.1950752665597217e-07,4.5559576864692054e-07,4.940136915795544e-07,5.348307300370184e-07,5.781099724324988e-07,6.239071770045864e-07,6.722697656425081e-07,7.23235804102413e-07,7.768329780989907e-07,8.330775756285448e-07,8.919734866816672e-07,9.535112322169023e-07,1.017667034872109e-06,1.084401944368742e-06,1.1536610308977801e-06,1.2253726599472954e-06,1.2994478620250933e-06,1.3757798105316125e-06,1.4542434206371009e-06,1.5346950814042968e-06,1.6169725325681376e-06,1.7008948963354748e-06,1.7862628733023995e-06,1.8728591101106712e-06,1.960448744788161e-06,2.0487801338558446e-06,2.1375857632547085e-06,2.226583342973109e-06,2.3154770829659557e-06,2.4039591455823666e-06,2.4917112672925844e-06,2.578406540064747e-06,2.6637113403269023e-06,2.747287391100077e-06,2.8287939406456402e-06,2.9078900388759792e-06,2.9842368908720475e-06,3.0575002651731517e-06,3.127352933089398e-06,3.1934771141678156e-06,3.255566902147417e-06,3.313330645289275e-06,3.366493254882456e-06,3.414798416016302e-06,3.458010675378685e-06,3.495917381885774e-06,3.5283304573623027e-06,3.555087976255612e-06,3.5760555354587896e-06,3.5911273977083266e-06,3.6002273946742784e-06,3.6033095787352963e-06,3.600358615481736e-06,3.591389912168651e-06,3.5764494805954397e-06,3.5556135361674418e-06,3.528987838143332e-06,3.4967067792383505e-06,3.4589322357859608e-06,3.4158521925114414e-06,3.3676791585955895e-06,3.3146483940652033e-06,3.2570159676048123e-06,3.195056668612483e-06,3.1290617976993846e-06,3.0593368608426216e-06,2.986199193035232e-06,2.90997553753463e-06,2.830999606696406e-06,2.749609649906155e-06,2.666146053305635e-06,2.580948994874627e-06,2.494356177004552e-06,2.406700657016838e-06,2.3183087941738554e-06,2.2294983296415493e-06,2.1405766136305454e-06,2.0518389916074193e-06,1.9635673590708835e-06,1.876028891968764e-06,1.7894749574294032e-06,1.7041402071317782e-06,1.6202418533755897e-06,1.53797912576616e-06,1.457532904425642e-06,1.3790655238043688e-06,1.3027207395126133e-06,1.228623849137718e-06,1.1568819567644452e-06,1.08758436988326e-06,1.0208031165538864e-06,9.565935700878986e-07,8.949951681189575e-07,8.360322127340394e-07,7.79714738332426e-07,7.26039434047814e-07,6.749906078972309e-07,6.265411802916622e-07,5.806536951394883e-07,5.372813374765017e-07,4.963689473466311e-07,4.5785402051691897e-07,4.2166768752058403e-07,3.877356634656667e-07,3.5597916200733194e-07,3.26315767844071e-07,2.9866026304785255e-07,2.7292540346322373e-07,2.490226422995327e-07,2.2686279888447137e-07,2.063566713383092e-07,1.8741559266034132e-07,1.699519303875914e-07,1.5387953058754283e-07,1.39114107479831e-07,1.2557358044587758e-07,1.131783605810035e-07,1.0185158927222273e-07,9.151933154918317e-08,8.211072715880485e-08,7.35581024598899e-08,6.579704632663598e-08,5.8766453294215776e-08,5.240853718025596e-08,4.6668818378152957e-08,4.149608794671275e-08,3.684235152055371e-08,3.266275594188035e-08,2.8915501371241447e-08,2.556174147708847e-08,2.2565474135423425e-08,1.989342489530861e-08,1.7514925286901852e-08,1.5401787869011963e-08,1.3528179735607094e-08,1.1870496027553375e-08,1.04072348290541e-08,9.118874669395135e-09,7.987755700942711e-09,6.997965484836644e-09,6.135230187134689e-09,5.386811870683922e-09,4.741412461869113e-09,4.189084876541772e-09,3.721151705594742e-09,3.3301317873690485e-09,3.0096749307622116e-09,2.7545049988182156e-09,2.560371516872924e-09,2.424009931064029e-09,2.3431106111710415e-09,2.316296665243711e-09
2,2.355597754846938e-09,2.382982575134935e-09,2.4656069988341477e-09,2.604885531445384e-09,2.803191064104343e-09,3.0638779178382915e-09,3.391314045842287e-09,3.790922328759613e-09,4.269230871807598e-09,4.833932180859106e-09,5.493951056131474e-09,6.259520995872772e-09,7.142268847374445e-09,8.155307377880724e-09,9.313335362724902e-09,1.0632744701652108e-08,1.2131733976295337e-08,1.383042775184388e-08,1.57510008039719e-08,1.7917806318199305e-08,2.0357506963410808e-08,2.309920758491478e-08,2.6174588096136826e-08,2.9618034973097974e-08,3.346676957385316e-08,3.7760971318059506e-08,4.254389357218024e-08,4.786196989627296e-08,5.376490812201335e-08,6.030576955210916e-08,6.754103040247703e-08,7.553062245475432e-08,8.433794975248555e-08,9.40298780645241e-08,1.0467669375891344e-07,1.1635202868500631e-07,1.291327476561706e-07,1.4309879516543856e-07,1.5833299805708058e-07,1.749208210233093e-07,1.9295007200177373e-07,2.1251055482032837e-07,2.3369366677429506e-07,2.5659193923082616e-07,2.8129851983688474e-07,3.0790659546257136e-07,3.365087556396441e-07,3.6719629695436797e-07,4.000584696211141e-07,4.351816682936654e-07,4.7264857005861943e-07,5.125372234915419e-07,5.549200936318316e-07,5.998630687351397e-07,6.474244356794457e-07,6.976538319178259e-07,7.505911828712971e-07,8.062656346214554e-07,8.646944926763202e-07,9.258821784245406e-07,9.898192156430036e-07,1.0564812600609243e-06,1.1258281854898738e-06,1.1978032403848072e-06,1.2723322888878946e-06,1.3493231504083707e-06,1.4286650515931432e-06,1.5102282041325092e-06,1.5938635212139013e-06,1.6794024845782318e-06,1.7666571730460525e-06,1.8554204620662288e-06,1.945466402304321e-06,2.0365507835419626e-06,2.128411888217363e-06,2.2207714368203676e-06,2.3133357250873895e-06,2.405796950550378e-06,2.4978347235120563e-06,2.5891177549827998e-06,2.6793057115612982e-06,2.7680512247128023e-06,2.8550020394376696e-06,2.9398032849727863e-06,3.022099847972432e-06,3.101538826615814e-06,3.177772042326298e-06,3.2504585843001814e-06,3.319267360864618e-06,3.3838796308447666e-06,3.4439914876434745e-06,3.499316268641257e-06,3.5495868628216692e-06,3.5945578902221896e-06,3.634007727900921e-06,3.6677403585850445e-06,3.6955870200105987e-06,3.7174076351507626e-06,3.7330920060300713e-06,3.7425607565978192e-06,3.745766013142342e-06,3.7426918139216168e-06,3.7333542430133237e-06,3.717801286795291e-06,3.6961124148996138e-06,3.6683978908845778e-06,3.6347978211826245e-06,3.595480954056358e-06,3.550643243277491e-06,3.500506193988912e-06,3.445315010675881e-06,3.3853365693225192e-06,3.320857237634237e-06,3.252180568642414e-06,3.1796248940584215e-06,3.103520844401252e-06,3.024208823185059e-06,2.9420364623256434e-06,2.8573560854207524e-06,2.770522204697041e-06,2.681889076221336e-06,2.5918083364752978e-06,2.500626741625001e-06,2.4086840288178683e-06,2.316310916649311e-06,2.223827259602285e-06,2.13154036881764e-06,2.039743509044465e-06,1.9487145790895345e-06,1.8587149805736677e-06,1.7699886773482827e-06,1.6827614455626508e-06,1.5972403121327185e-06,1.5136131772736836e-06,1.4320486148440247e-06,1.3526958425276862e-06,1.2756848523681116e-06,1.2011266908730318e-06,1.1291138768382175e-06,1.059720944193404e-06,9.930050965521172e-07,9.290069597432759e-07,8.677514184072202e-07,8.092485227402544e-07,7.534944516557026e-07,7.00472518979557e-07,6.501542097973851e-07,6.025002346974386e-07,5.574615903934943e-07,5.149806160402075e-07,4.749920354541877e-07,4.374239764066275e-07,4.021989591398974e-07,3.692348472638851e-07,3.384457551920959e-07,3.0974290726810523e-07,2.830354446969311e-07,2.582311773219143e-07,2.3523727816609938e-07,2.1396091947992608e-07,1.9430984979791454e-07,1.7619291220124817e-07,1.595205046075063e-07,1.442049834614876e-07,1.3016101268161838e-07,1.1730586012555268e-07,1.0555964417798786e-07,9.484553333608113e-08,8.508990187656441e-08,7.622244483773982e-08,6.817625564350026e-08,6.088786974022231e-08,5.4297277615908743e-08,4.834791052953445e-08,4.298660220239948e-08,3.816352961758298e-08,3.3832135943336194e-08,2.9949038446256606e-08,2.647392409488257e-08,2.3369435378167933e-08,2.060104868002215e-08,1.8136947364254272e-08,1.5947891536982618e-08,1.4007086268624112e-08,1.2290049877338023e-08,1.0774483702272324e-08,9.440144629790872e-09,8.268721480346283e-09,7.243716218782288e-09,6.3503308172743264e-09,5.575360478244281e-09,4.907093814556654e-09,4.335220486032825e-09,3.850746704516597e-09,3.445918943916764e-09,3.1141561262115813e-09,2.849990498559992e-09,2.649017369542768e-09,2.5078538331721914e-09,2.4241065765993582e-09,2.396348840284705e-09
3,2.4878172088461773e-09,2.516768268127465e-09,2.6041190796295165e-09,2.751367450402988e-09,2.9610260709168757e-09,3.2366470037480896e-09,3.582855906533473e-09,4.005395922300162e-09,4.511181143131211e-09,5.1083595200196235e-09,5.806385051499922e-09,6.61609903507426e-09,7.549820107505741e-09,8.621442731772243e-09,9.846543709017498e-09,1.1242496202502628e-08,1.282859065681509e-08,1.4626161879086821e-08,1.6658721419578195e-08,1.8952094246808255e-08,2.1534558557833934e-08,2.4436987397974627e-08,2.7692990587240023e-08,3.13390552642913e-08,3.5414683164660814e-08,3.996252255027553e-08,4.502849250458032e-08,5.0661897104660136e-08,5.691552678205302e-08,6.384574399118403e-08,7.151255012268609e-08,7.997963043284601e-08,8.931437361490271e-08,9.958786251811659e-08,1.1087483243185646e-07,1.2325359330002252e-07,1.368059122216443e-07,1.5161685263216604e-07,1.6777456665235332e-07,1.853700372432861e-07,2.044967670215541e-07,2.252504108730386e-07,2.4772834986040035e-07,2.720292043516481e-07,2.982522848070104e-07,3.264969792497453e-07,3.5686207711319383e-07,3.89445029899587e-07,4.243411499025943e-07,4.616427491304329e-07,5.014382215128632e-07,5.438110724750952e-07,5.88838901004191e-07,6.365923404067811e-07,6.87133965046852e-07,7.405171714432787e-07,7.967850431814267e-07,8.559692101327969e-07,9.180887134614886e-07,9.831488888054574e-07,1.0511402808327676e-06,1.122037603066785e-06,1.195798757428157e-06,1.2723639283348333e-06,1.3516547664147058e-06,1.4335736769007818e-06,1.5180032275803174e-06,1.604805690743783e-06,1.6938227329168696e-06,1.7848752652522994e-06,1.877763466305419e-06,1.972266987520114e-06,2.0681453501157074e-06,2.1651385402023675e-06,2.2629678068780387e-06,2.361336665795011e-06,2.4599321082546303e-06,2.5584260133246747e-06,2.656476757810112e-06,2.7537310161828027e-06,2.8498257398306557e-06,2.944390302266208e-06,3.037048794284269e-06,3.1274224505252225e-06,3.2151321865316267e-06,3.2998012232267393e-06,3.381057773838501e-06,3.458537766682306e-06,3.531887575937532e-06,3.600766731638447e-06,3.6648505795762956e-06,3.7238328616959535e-06,3.777428187880562e-06,3.825374370756334e-06,3.867434596314866e-06,3.903399404731178e-06,3.933088457734133e-06,3.956352071235464e-06,3.973072494611003e-06,3.983164921012687e-06,3.986578216326151e-06,3.983295357825e-06,3.973333577153913e-06,3.95674420593997e-06,3.933612226025344e-06,3.904055529973835e-06,3.868223901069149e-06,3.826297725436246e-06,3.7784864521240847e-06,3.7250268199380656e-06,3.6661808724583878e-06,3.6022337849873598e-06,3.5334915291021236e-06,3.4602784020245465e-06,3.3829344491399914e-06,3.301812808692156e-06,3.2172770079507765e-06,3.1296982399993273e-06,3.039452649734588e-06,2.9469186567299036e-06,2.852474341316104e-06,2.7564949186108245e-06,2.6593503233155945e-06,2.5614029259412756e-06,2.4630053987600607e-06,2.364498747261642e-06,2.2662105202585916e-06,2.1684532090877294e-06,2.071522843635354e-06,1.9756977902179816e-06,1.88123775371746e-06,1.788382983837363e-06,1.6973536829502521e-06,1.6083496107720554e-06,1.5215498790555155e-06,1.4371129276596025e-06,1.355176671741329e-06,1.275858808441243e-06,1.1992572702998707e-06,1.1254508117510362e-06,1.0544997143865319e-06,9.864465962685059e-07,9.213173103711107e-07,8.591219172484322e-07,7.99855717235908e-07,7.435003278797489e-07,6.900247928341129e-07,6.39386709148688e-07,5.915333606689966e-07,5.4640284616705e-07,5.039251917900263e-07,4.6402343843909365e-07,4.2661469574981497e-07,3.916111554214748e-07,3.589210577181269e-07,3.284496060237697e-07,3.0009982536404904e-07,2.7377336179523737e-07,2.49371220497761e-07,2.267944412878191e-07,2.0594471107002955e-07,1.8672491349163177e-07,1.690396167212729e-07,1.5279550086101802e-07,1.379017270085681e-07,1.2427025041859851e-07,1.1181608056960631e-07,1.0045749122859405e-07,9.011618382403525e-08,8.071740759222265e-08,7.219004005817116e-08,6.44666314549572e-08,5.7483416680203865e-08,5.118029834095143e-08,4.5500804353986856e-08,4.039202345336164e-08,3.580452181565608e-08,3.169224385166948e-08,2.8012400035455384e-08,2.4725344452473945e-08,2.1794444552220466e-08,1.9185945390744613e-08,1.686883044832443e-08,1.4814680910120697e-08,1.2997535105420254e-08,1.1393749616193394e-08,9.981863389867174e-09,8.74246602581522e-09,7.65807125110296e-09,6.712996459201836e-09,5.8932490561005565e-09,5.18642024162997e-09,4.58158674977391e-09,4.069220979938877e-09,3.6411098710878915e-09,3.290282801629089e-09,3.010948739165267e-09,2.798442814711305e-09,2.6491824547240335e-09,2.560633170130057e-09,2.531284073278474e-09
4,2.676043380913293e-09,2.70722523594873e-09,2.8013078781151786e-09,2.959907857478355e-09,3.1857371453115487e-09,3.4826296855158713e-09,3.855578503311376e-09,4.310783301747833e-09,4.855708448003946e-09,5.499151216408584e-09,6.251320112304273e-09,7.123923049030758e-09,8.130265088272505e-09,9.285355380734442e-09,1.0606022858659025e-08,1.2111040133301145e-08,1.3821254938537566e-08,1.5759728335908884e-08,1.7951878756410932e-08,2.042563080036308e-08,2.321156754906824e-08,2.634308496144649e-08,2.9856546736423145e-08,3.37914378190093e-08,3.819051451655755e-08,4.309994897385904e-08,4.8569465534261236e-08,5.465246629197498e-08,6.140614292180475e-08,6.889157166073565e-08,7.7173788115642e-08,8.632183838776733e-08,9.640880284286375e-08,1.0751178872162046e-07,1.1971188768417175e-07,1.3309409432118866e-07,1.4774718164856307e-07,1.6376352963925142e-07,1.8123890294060832e-07,2.0027217408442923e-07,2.209649887254799e-07,2.4342136974753287e-07,2.677472574581738e-07,2.9404998355834306e-07,3.2243767712216477e-07,3.53018601458295e-07,3.8590042144564307e-07,4.211894017421796e-07,4.589895371522792e-07,4.994016174004533e-07,5.425222295903297e-07,5.884427027182226e-07,6.37247999749502e-07,6.890155639400576e-07,7.43814127279289e-07,8.017024901282147e-07,8.627282823076157e-07,9.269267170362249e-07,9.943193502060916e-07,1.0649128584886334e-06,1.1386978506670529e-06,1.2156477273650495e-06,1.2957176049645095e-06,1.3788433199532267e-06,1.4649405301959767e-06,1.5539039296584273e-06,1.6456065929157063e-06,1.7398994653310568e-06,1.8366110140833617e-06,1.9355470542477162e-06,2.036490762887369e-06,2.139202892599567e-06,2.243422194178642e-06,2.348866056028728e-06,2.455231365693053e-06,2.562195596389361e-06,2.669418118779732e-06,2.776541735390917e-06,2.883194432176286e-06,2.9889913387145517e-06,3.09353688551958e-06,3.196427143938389e-06,3.297252331191642e-06,3.3955994603143973e-06,3.4910551121366037e-06,3.5832083040534993e-06,3.671653428224766e-06,3.755993230053348e-06,3.835841796371621e-06,3.910827521739985e-06,3.980596020670538e-06,4.044812953448762e-06,4.103166733553743e-06,4.155371085478718e-06,4.2011674230260545e-06,4.2403270198830705e-06,4.2726529464568675e-06,4.297981749529066e-06,4.316184854247836e-06,4.32716967126054e-06,4.33088039535443e-06,4.3272984857584015e-06,4.316442822204436e-06,4.298369534888391e-06,4.273171510539672e-06,4.240977580840946e-06,4.20195140336612e-06,4.156290048963247e-06,4.104222313038363e-06,4.046006771440643e-06,3.981929604559005e-06,3.912302215772054e-06,3.837458672511819e-06,3.757752999879759e-06,3.6735563579723e-06,3.585254134823017e-06,3.4932429871482393e-06,3.3979278609000987e-06,3.2997190230013527e-06,3.1990291345831816e-06,3.0962703946007593e-06,2.9918517808980096e-06,2.8861764136740026e-06,2.7796390639143767e-06,2.672623826740435e-06,2.5655019768466033e-06,2.458630020294897e-06,2.3523479539639914e-06,2.2469777409601427e-06,2.1428220073353128e-06,2.0401629625690122e-06,1.939261543495818e-06,1.840356778736926e-06,1.7436653682536864e-06,1.649381470410887e-06,1.55767668693943e-06,1.4687002344385223e-06,1.3825792895677207e-06,1.2994194938552315e-06,1.219305603091869e-06,1.1423022655865615e-06,1.068454913121571e-06,9.977907482522846e-07,9.303198116328316e-07,8.660361132974908e-07,8.049188122692353e-07,7.46933429479602e-07,6.920330797458604e-07,6.401597094392161e-07,5.912453274682299e-07,5.452132182718335e-07,5.019791266439807e-07,4.614524053757581e-07,4.2353711788072386e-07,3.8813308914683687e-07,3.551368995168444e-07,3.244428169234984e-07,2.95943664283513e-07,2.695316197737751e-07,2.450989486659733e-07,2.225386662744674e-07,2.0174513237168546e-07,1.8261457814219894e-07,1.6504556737911768e-07,1.489393941743016e-07,1.342004198182074e-07,1.207363520082467e-07,1.0845846976964739e-07,9.728179772413814e-08,8.712523350417708e-08,7.791163220930828e-08,6.956785184232463e-08,6.202476365225767e-08,5.521723125493363e-08,4.90840623060541e-08,4.356793637250642e-08,3.8615312490714534e-08,3.4176319721873414e-08,3.020463381811448e-08,2.6657342905894635e-08,2.3494804877653122e-08,2.0680498964070944e-08,1.8180873740686523e-08,1.5965193607309292e-08,1.4005385569326895e-08,1.2275887948884319e-08,1.0753502462869596e-08,9.417250925119654e-09,8.248237663336563e-09,7.229518587609426e-09,6.345977707581527e-09,5.584211769309715e-09,4.932423570596016e-09,4.38032441466147e-09,3.919046075906902e-09,3.5410625774137554e-09,3.240122016876601e-09,3.011188624792522e-09,2.850395194816697e-09,2.755005989993027e-09,2.7233901987744063e-09
