,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999999999,0.9999999999999968,0.9999999999999947,0.9999999999999926,0.9999999999999906,0.9999999999999886,0.9999999999999862,0.9999999999999823,0.9999999999999787,0.9999999999999751,0.9999999999999699,0.9999999999999647,0.9999999999999587,0.9999999999999523,0.9999999999999448,0.9999999999999373,0.9999999999999285,0.9999999999999193,0.9999999999999092,0.9999999999998986,0.9999999999998874,0.9999999999998754,0.9999999999998629,0.9999999999998499,0.9999999999998367,0.999999999999823,0.9999999999998097,0.9999999999997958,0.9999999999997822,0.9999999999997691,0.9999999999997563,0.9999999999997439,0.9999999999997323,0.9999999999997218,0.9999999999997121,0.9999999999997035,0.9999999999996964,0.9999999999996904,0.9999999999996859,0.9999999999996831,0.999999999999682,0.999999999999682,0.9999999999996841,0.9999999999996876,0.9999999999996926,0.999999999999699,0.999999999999707,0.9999999999997153,0.9999999999997256,0.9999999999997368,0.9999999999997485,0.9999999999997611,0.9999999999997742,0.9999999999997876,0.9999999999998013,0.9999999999998148,0.9999999999998286,0.999999999999842,0.999999999999855,0.9999999999998679,0.9999999999998801,0.999999999999892,0.9999999999999031,0.9999999999999134,0.9999999999999233,0.999999999999932,0.9999999999999406,0.9999999999999482,0.999999999999955,0.9999999999999616,0.9999999999999668,0.9999999999999721,0.9999999999999766,0.9999999999999802,0.999999999999984,0.9999999999999875,0.9999999999999895,0.9999999999999915,0.9999999999999936,0.9999999999999957,0.9999999999999978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999979,0.9999999999999957,0.9999999999999936,0.9999999999999915,0.9999999999999893,0.9999999999999873,0.9999999999999838,0.9999999999999799,0.9999999999999761,0.9999999999999715,0.999999999999966,0.9999999999999604,0.9999999999999538,0.9999999999999465,0.9999999999999386,0.9999999999999296,0.9999999999999201,0.9999999999999098,0.9999999999998986,0.9999999999998869,0.9999999999998741,0.9999999999998609,0.9999999999998469,0.9999999999998327,0.9999999999998177,0.9999999999998025,0.9999999999997876,0.9999999999997724,0.9999999999997573,0.9999999999997424,0.9999999999997282,0.9999999999997142,0.9999999999997017,0.9999999999996896,0.999999999999679,0.9999999999996693,0.9999999999996613,0.9999999999996548,0.9999999999996498,0.9999999999996467,0.9999999999996456,0.999999999999646,0.9999999999996481,0.9999999999996518,0.9999999999996572,0.9999999999996644,0.9999999999996729,0.9999999999996831,0.9999999999996942,0.9999999999997066,0.9999999999997197,0.999999999999734,0.9999999999997482,0.9999999999997633,0.9999999999997783,0.9999999999997937,0.999999999999809,0.9999999999998239,0.9999999999998382,0.9999999999998529,0.9999999999998664,0.9999999999998794,0.9999999999998915,0.9999999999999035,0.9999999999999141,0.9999999999999244,0.9999999999999335,0.9999999999999419,0.9999999999999498,0.9999999999999566,0.999999999999963,0.9999999999999684,0.9999999999999738,0.9999999999999777,0.9999999999999816,0.9999999999999855,0.9999999999999882,0.9999999999999902,0.9999999999999923,0.9999999999999944,0.9999999999999967,0.9999999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999993,0.999999999999997,0.9999999999999948,0.9999999999999926,0.9999999999999903,0.9999999999999882,0.9999999999999853,0.9999999999999812,0.9999999999999772,0.9999999999999728,0.999999999999967,0.9999999999999614,0.999999999999954,0.9999999999999464,0.9999999999999378,0.9999999999999282,0.9999999999999174,0.9999999999999057,0.9999999999998931,0.9999999999998794,0.9999999999998647,0.9999999999998488,0.9999999999998321,0.9999999999998146,0.9999999999997962,0.9999999999997772,0.9999999999997575,0.9999999999997374,0.9999999999997173,0.999999999999697,0.9999999999996768,0.9999999999996575,0.9999999999996385,0.9999999999996201,0.9999999999996028,0.9999999999995871,0.9999999999995727,0.9999999999995605,0.9999999999995497,0.9999999999995414,0.9999999999995343,0.9999999999995303,0.9999999999995287,0.9999999999995293,0.9999999999995318,0.999999999999537,0.9999999999995445,0.9999999999995536,0.9999999999995651,0.9999999999995786,0.9999999999995935,0.9999999999996098,0.9999999999996274,0.9999999999996462,0.9999999999996652,0.9999999999996853,0.9999999999997051,0.9999999999997256,0.9999999999997458,0.9999999999997657,0.9999999999997851,0.9999999999998039,0.9999999999998221,0.999999999999839,0.9999999999998554,0.9999999999998708,0.9999999999998851,0.9999999999998986,0.999999999999911,0.9999999999999221,0.9999999999999323,0.9999999999999415,0.99999999999995,0.999999999999957,0.9999999999999639,0.9999999999999695,0.999999999999975,0.9999999999999789,0.999999999999983,0.9999999999999871,0.9999999999999891,0.9999999999999913,0.9999999999999936,0.9999999999999958,0.9999999999999981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999974,0.999999999999995,0.9999999999999927,0.9999999999999905,0.9999999999999882,0.999999999999985,0.9999999999999808,0.9999999999999765,0.9999999999999712,0.9999999999999651,0.9999999999999584,0.9999999999999505,0.9999999999999414,0.9999999999999312,0.99999999999992,0.9999999999999073,0.9999999999998931,0.9999999999998775,0.9999999999998607,0.9999999999998421,0.9999999999998219,0.9999999999998003,0.9999999999997768,0.9999999999997525,0.9999999999997268,0.9999999999996999,0.9999999999996718,0.9999999999996426,0.9999999999996139,0.9999999999995841,0.9999999999995544,0.9999999999995248,0.999999999999496,0.9999999999994682,0.9999999999994416,0.9999999999994158,0.9999999999993932,0.9999999999993723,0.9999999999993537,0.9999999999993382,0.9999999999993255,0.999999999999316,0.9999999999993099,0.9999999999993067,0.9999999999993078,0.9999999999993116,0.9999999999993195,0.9999999999993303,0.9999999999993441,0.9999999999993604,0.9999999999993803,0.9999999999994024,0.9999999999994261,0.9999999999994523,0.9999999999994794,0.9999999999995077,0.9999999999995366,0.9999999999995667,0.9999999999995962,0.9999999999996257,0.9999999999996548,0.9999999999996834,0.9999999999997111,0.9999999999997375,0.9999999999997629,0.9999999999997866,0.9999999999998093,0.9999999999998305,0.9999999999998501,0.999999999999868,0.9999999999998845,0.9999999999998993,0.999999999999913,0.9999999999999252,0.999999999999936,0.9999999999999456,0.9999999999999538,0.9999999999999618,0.9999999999999679,0.9999999999999741,0.9999999999999784,0.9999999999999826,0.999999999999987,0.9999999999999892,0.9999999999999915,0.9999999999999938,0.9999999999999961,0.9999999999999986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999976,0.999999999999995,0.9999999999999926,0.9999999999999902,0.9999999999999878,0.9999999999999841,0.9999999999999795,0.9999999999999751,0.9999999999999689,0.9999999999999624,0.9999999999999541,0.999999999999945,0.9999999999999345,0.9999999999999224,0.9999999999999086,0.9999999999998932,0.9999999999998758,0.9999999999998563,0.9999999999998349,0.9999999999998107,0.9999999999997844,0.9999999999997562,0.9999999999997251,0.999999999999692,0.9999999999996565,0.9999999999996191,0.9999999999995796,0.9999999999995375,0.9999999999994952,0.999999999999451,0.9999999999994059,0.99999999999936,0.9999999999993148,0.9999999999992693,0.9999999999992253,0.9999999999991821,0.9999999999991409,0.9999999999991027,0.9999999999990674,0.9999999999990342,0.9999999999990067,0.9999999999989826,0.9999999999989625,0.9999999999989482,0.9999999999989386,0.9999999999989342,0.9999999999989351,0.9999999999989423,0.9999999999989533,0.9999999999989699,0.9999999999989918,0.9999999999990169,0.9999999999990473,0.9999999999990808,0.9999999999991179,0.9999999999991576,0.9999999999991996,0.999999999999243,0.9999999999992877,0.9999999999993326,0.999999999999379,0.9999999999994245,0.9999999999994693,0.9999999999995127,0.9999999999995557,0.999999999999596,0.9999999999996351,0.9999999999996717,0.9999999999997061,0.9999999999997387,0.9999999999997685,0.999999999999796,0.9999999999998211,0.9999999999998442,0.9999999999998648,0.9999999999998835,0.9999999999999001,0.9999999999999147,0.9999999999999277,0.9999999999999392,0.9999999999999494,0.9999999999999578,0.9999999999999653,0.9999999999999718,0.9999999999999771,0.9999999999999817,0.9999999999999862,0.9999999999999889,0.9999999999999913,0.9999999999999937,0.9999999999999962,0.9999999999999988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999977,0.9999999999999951,0.9999999999999925,0.99999999999999,0.9999999999999876,0.9999999999999833,0.9999999999999785,0.9999999999999735,0.9999999999999666,0.9999999999999589,0.9999999999999499,0.999999999999939,0.9999999999999268,0.9999999999999125,0.9999999999998961,0.9999999999998772,0.9999999999998558,0.999999999999832,0.9999999999998047,0.9999999999997744,0.9999999999997407,0.9999999999997035,0.9999999999996626,0.9999999999996182,0.9999999999995702,0.999999999999518,0.9999999999994625,0.999999999999404,0.9999999999993427,0.9999999999992779,0.999999999999211,0.9999999999991416,0.9999999999990713,0.9999999999990005,0.9999999999989289,0.9999999999988586,0.9999999999987892,0.9999999999987222,0.9999999999986586,0.9999999999985972,0.9999999999985419,0.9999999999984922,0.9999999999984476,0.9999999999984099,0.9999999999983796,0.9999999999983569,0.9999999999983417,0.9999999999983349,0.9999999999983374,0.9999999999983469,0.9999999999983654,0.9999999999983913,0.9999999999984246,0.9999999999984649,0.9999999999985122,0.9999999999985637,0.9999999999986217,0.9999999999986839,0.9999999999987494,0.9999999999988175,0.9999999999988876,0.9999999999989584,0.9999999999990301,0.9999999999991009,0.9999999999991704,0.9999999999992389,0.9999999999993046,0.9999999999993686,0.9999999999994293,0.9999999999994864,0.9999999999995406,0.9999999999995911,0.9999999999996376,0.9999999999996805,0.9999999999997198,0.9999999999997559,0.9999999999997876,0.9999999999998168,0.9999999999998427,0.9999999999998656,0.9999999999998861,0.9999999999999039,0.9999999999999191,0.9999999999999324,0.999999999999944,0.9999999999999539,0.9999999999999627,0.9999999999999697,0.9999999999999759,0.9999999999999807,0.9999999999999856,0.9999999999999887,0.9999999999999911,0.9999999999999937,0.9999999999999963,0.999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999999998,0.9999999999999952,0.9999999999999926,0.99999999999999,0.9999999999999873,0.9999999999999828,0.9999999999999777,0.999999999999972,0.9999999999999646,0.9999999999999561,0.9999999999999458,0.9999999999999338,0.9999999999999197,0.9999999999999031,0.9999999999998839,0.9999999999998617,0.9999999999998359,0.9999999999998065,0.9999999999997727,0.9999999999997352,0.9999999999996928,0.9999999999996451,0.9999999999995923,0.999999999999534,0.9999999999994704,0.9999999999994008,0.9999999999993257,0.9999999999992445,0.9999999999991575,0.999999999999066,0.9999999999989688,0.9999999999988677,0.999999999998763,0.999999999998654,0.9999999999985447,0.9999999999984325,0.9999999999983203,0.9999999999982102,0.9999999999981015,0.9999999999979963,0.999999999997897,0.9999999999978013,0.9999999999977145,0.999999999997634,0.9999999999975655,0.9999999999975059,0.9999999999974591,0.9999999999974227,0.9999999999974,0.9999999999973888,0.9999999999973922,0.9999999999974064,0.9999999999974363,0.9999999999974765,0.9999999999975296,0.9999999999975928,0.9999999999976662,0.9999999999977486,0.9999999999978385,0.9999999999979359,0.9999999999980396,0.9999999999981456,0.9999999999982561,0.999999999998367,0.9999999999984788,0.99999999999859,0.9999999999987002,0.9999999999988072,0.9999999999989108,0.9999999999990095,0.9999999999991048,0.9999999999991948,0.9999999999992796,0.9999999999993584,0.9999999999994312,0.9999999999994988,0.9999999999995599,0.9999999999996162,0.9999999999996666,0.9999999999997117,0.9999999999997521,0.999999999999788,0.9999999999998199,0.9999999999998476,0.999999999999872,0.9999999999998929,0.999999999999911,0.9999999999999264,0.9999999999999395,0.9999999999999508,0.9999999999999605,0.999999999999968,0.9999999999999751,0.9999999999999801,0.9999999999999851,0.9999999999999886,0.9999999999999912,0.9999999999999939,0.9999999999999966,0.9999999999999993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999986,0.9999999999999957,0.9999999999999929,0.9999999999999901,0.9999999999999875,0.9999999999999827,0.9999999999999775,0.9999999999999712,0.9999999999999636,0.9999999999999541,0.9999999999999428,0.9999999999999296,0.9999999999999137,0.9999999999998951,0.9999999999998729,0.9999999999998469,0.9999999999998167,0.999999999999782,0.9999999999997415,0.9999999999996958,0.9999999999996436,0.9999999999995847,0.999999999999518,0.9999999999994437,0.9999999999993615,0.9999999999992705,0.9999999999991706,0.9999999999990619,0.9999999999989434,0.999999999998817,0.9999999999986814,0.9999999999985368,0.9999999999983854,0.9999999999982269,0.9999999999980617,0.9999999999978922,0.9999999999977197,0.9999999999975439,0.9999999999973695,0.9999999999971966,0.9999999999970256,0.999999999996861,0.999999999996704,0.9999999999965553,0.9999999999964185,0.9999999999962946,0.9999999999961862,0.9999999999960936,0.9999999999960183,0.9999999999959611,0.9999999999959253,0.9999999999959088,0.9999999999959139,0.9999999999959367,0.9999999999959829,0.9999999999960467,0.9999999999961287,0.999999999996228,0.9999999999963433,0.9999999999964729,0.9999999999966145,0.9999999999967668,0.999999999996928,0.9999999999970952,0.9999999999972671,0.9999999999974425,0.9999999999976168,0.9999999999977919,0.9999999999979643,0.9999999999981319,0.9999999999982936,0.9999999999984502,0.9999999999985979,0.9999999999987398,0.9999999999988719,0.9999999999989949,0.9999999999991096,0.9999999999992147,0.9999999999993107,0.9999999999993983,0.9999999999994774,0.9999999999995484,0.9999999999996114,0.9999999999996675,0.9999999999997169,0.9999999999997603,0.9999999999997982,0.9999999999998307,0.9999999999998594,0.9999999999998834,0.9999999999999039,0.9999999999999214,0.9999999999999363,0.9999999999999487,0.9999999999999588,0.9999999999999672,0.9999999999999747,0.9999999999999799,0.9999999999999853,0.9999999999999888,0.9999999999999915,0.9999999999999942,0.9999999999999971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999993,0.9999999999999963,0.9999999999999934,0.9999999999999907,0.9999999999999878,0.9999999999999832,0.9999999999999777,0.9999999999999714,0.9999999999999634,0.9999999999999533,0.9999999999999413,0.999999999999927,0.9999999999999095,0.9999999999998886,0.9999999999998641,0.9999999999998349,0.9999999999998003,0.9999999999997602,0.9999999999997131,0.9999999999996588,0.9999999999995962,0.9999999999995246,0.9999999999994431,0.9999999999993514,0.9999999999992476,0.9999999999991319,0.999999999999003,0.9999999999988609,0.9999999999987053,0.9999999999985356,0.9999999999983514,0.999999999998152,0.9999999999979403,0.9999999999977159,0.9999999999974788,0.9999999999972314,0.9999999999969745,0.9999999999967093,0.9999999999964396,0.9999999999961663,0.9999999999958916,0.999999999995621,0.9999999999953552,0.9999999999950971,0.9999999999948499,0.9999999999946187,0.9999999999944044,0.9999999999942106,0.9999999999940398,0.9999999999938946,0.9999999999937788,0.9999999999936897,0.9999999999936336,0.9999999999936071,0.9999999999936139,0.999999999993653,0.9999999999937225,0.999999999993823,0.9999999999939507,0.9999999999941079,0.999999999994288,0.9999999999944912,0.9999999999947122,0.9999999999949506,0.9999999999952031,0.9999999999954651,0.9999999999957331,0.9999999999960065,0.9999999999962806,0.9999999999965525,0.9999999999968213,0.9999999999970837,0.9999999999973375,0.9999999999975807,0.9999999999978131,0.9999999999980321,0.999999999998239,0.999999999998432,0.9999999999986094,0.9999999999987745,0.9999999999989247,0.9999999999990611,0.9999999999991841,0.9999999999992945,0.9999999999993934,0.9999999999994805,0.9999999999995576,0.9999999999996254,0.9999999999996843,0.9999999999997351,0.999999999999779,0.9999999999998167,0.9999999999998489,0.9999999999998758,0.9999999999998989,0.9999999999999178,0.9999999999999342,0.9999999999999474,0.9999999999999583,0.9999999999999671,0.9999999999999749,0.9999999999999803,0.999999999999986,0.9999999999999892,0.999999999999992,0.9999999999999949,0.9999999999999979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999973,0.9999999999999943,0.9999999999999913,0.9999999999999885,0.9999999999999842,0.9999999999999786,0.9999999999999721,0.9999999999999639,0.9999999999999536,0.9999999999999412,0.9999999999999258,0.9999999999999074,0.9999999999998851,0.9999999999998581,0.9999999999998259,0.9999999999997876,0.9999999999997421,0.9999999999996886,0.9999999999996261,0.9999999999995529,0.9999999999994695,0.999999999999372,0.9999999999992608,0.9999999999991346,0.9999999999989917,0.9999999999988306,0.9999999999986505,0.9999999999984505,0.9999999999982295,0.9999999999979862,0.9999999999977226,0.9999999999974359,0.9999999999971283,0.9999999999967975,0.9999999999964481,0.9999999999960787,0.9999999999956921,0.9999999999952912,0.9999999999948805,0.99999999999446,0.9999999999940331,0.9999999999936071,0.999999999993185,0.9999999999927692,0.9999999999923678,0.9999999999919837,0.9999999999916226,0.9999999999912885,0.9999999999909855,0.9999999999907211,0.9999999999904939,0.999999999990312,0.9999999999901735,0.9999999999900865,0.999999999990046,0.9999999999900562,0.9999999999901171,0.999999999990226,0.9999999999903818,0.9999999999905836,0.9999999999908263,0.9999999999911074,0.9999999999914237,0.9999999999917694,0.9999999999921405,0.9999999999925324,0.9999999999929409,0.9999999999933601,0.9999999999937852,0.9999999999942125,0.9999999999946373,0.9999999999950555,0.9999999999954636,0.9999999999958583,0.9999999999962368,0.9999999999965996,0.999999999996941,0.9999999999972624,0.999999999997562,0.9999999999978398,0.9999999999980949,0.9999999999983283,0.9999999999985408,0.9999999999987322,0.9999999999989035,0.9999999999990565,0.9999999999991931,0.9999999999993122,0.9999999999994172,0.9999999999995084,0.9999999999995878,0.9999999999996558,0.9999999999997142,0.999999999999764,0.9999999999998059,0.9999999999998413,0.9999999999998713,0.9999999999998961,0.9999999999999165,0.9999999999999335,0.9999999999999475,0.9999999999999588,0.9999999999999679,0.9999999999999757,0.9999999999999813,0.999999999999987,0.9999999999999899,0.9999999999999928,0.9999999999999958,0.9999999999999989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
